39408288,[39408288]
39409535,"[39408288, 39409650, 39409653, 39413972, 39414532, 39415234, 39416543, 39416602, 39417503, 39418283, 39418386, 39418412, 39508257, 39618673, 39420453, 39420769, 39421090, 39423949, 39424688, 39426631, 39427876, 39428409, 39428609, 39428880, 39429370, 39430095, 39432876, 39433451, 39435320, 39848847, 39436358, 39438908, 39439655, 39440179, 39440808, 39442273, 39442429, 39443679, 39443965, 39444282, 39444500, 39446537, 39447041, 39449424, 39449748, 39450669, 39462087, 39452494, 39453271, 39481554, 39453660, 39457875, 39457974, 39458264, 39481670, 39460148, 39462087, 39462516, 39465230, 39474909, 39465250, 39465485, 39465517, 39466630, 39599958, 39467132, 39467885, 39470381, 39471116, 39471221, 39471388, 39471568, 39474467, 39474909, 39476074, 39476304, 39478551, 39479001, 39479478, 39480407, 39481554, 39481670, 39483482, 39486717, 39487124, 39487341, 39488668, 39488836, 39489920, 39491863, 39494925, 39498345, 39499207, 39501061, 39501073, 39501982, 39853958, 39502276, 39504715, 39504981, 39508046, 39508257, 39563618, 39509379, 39509983, 39510147, 39511477, 39511530, 39511676, 39511714, 39512332, 39512896, 39512912, 39516007, 39516927, 39517145, 39519894, 39520776, 39522249, 39522348, 39522734, 39522798, 39523403, 39523495, 39523813, 39524164, 39525243, 39526057, 39528134, 39528726, 39529775, 39530113, 39530203, 39530487, 39531536, 39532367, 39532650, 39532754, 39534574, 39534937, 39535800, 39535969, 39537448, 39537543, 39538425, 39538670, 39538800, 39539252, 39540738, 39540886, 39543291, 39544286, 39544498, 39545676, 39547109, 39547940, 39548088, 39548410, 39549194, 39549486, 39551064, 39554539, 39557188, 39559281, 39559318, 39559411, 39560033, 39560705, 39560862, 39560887, 39561021, 39561356, 39562467, 39562530, 39562760, 39562986, 39894820, 39563618, 39564632, 39566732, 39566766, 39568728, 39570692, 39571308, 39572858, 39573093, 39575803, 39576974, 39577878, 39578501, 39581664, 39581976, 39582745, 39583473, 39584654, 39585207, 39586828, 39587344, 39589483, 39589924, 39590666, 39591529, 39592444, 39592689, 39593256, 39593647, 39597030, 39597131, 39598189, 39598903, 39599958, 39600810, 39601538, 39602417, 39603087, 39604590, 39604600, 39604745, 39606048, 39606464, 39606885, 39609336, 39609997, 39611484, 39612443, 39614433, 39615715, 39618673, 39643981, 39618822, 39619041, 39620060, 39620540, 39622787, 39623128, 39624842, 39625919, 39626657, 39627443, 39628285, 39628842, 39629004, 39629044, 39629225, 39630985, 39631139, 39631516, 39633172, 39635483, 39635743, 39636470, 39637471, 39637487, 39638836, 39639125, 39640992, 39641113, 39642920, 39643136, 39643833, 39643958, 39643981, 39647105, 39895994, 39647331, 39650498, 39651796, 39653718, 39656455, 39656657, 39656899, 39660592, 39662698, 39666956, 39666993, 39668053, 39668962, 39669167, 39670102, 39670922, 39672450, 39673087, 39673589, 39673754, 39675054, 39675249, 39675807, 39676767, 39678532, 39678555, 39678555, 39678783, 39679787, 39680997, 39681920, 39683455, 39684027, 39686585, 39690917, 39687132, 39688545, 39690363, 39690725, 39690917, 39691735, 39691808, 39692387, 39692801, 39696139, 39698398, 39698546, 39699333, 39700256, 39701358, 39701931, 39702479, 39702568, 39702604, 39704914, 39705788, 39785815, 39787559, 39706004, 39706330, 39706968, 39708591, 39708957, 39709089, 39709912, 39709981, 39710454, 39710455, 39711621, 39711725, 39712618, 39713323, 39714053, 39717558, 39718558, 39720007, 39720388, 39723704, 39724045, 39725057, 39725303, 39728146, 39728153, 39729057, 39730748, 39730962, 39731824, 39732116, 39733275, 39735675, 39735716, 39737281, 39737401, 39740518, 39742114, 39742422, 39742578, 39742692, 39742916, 39743594, 39744932, 39745993, 39746468, 39746806, 39747105, 39749312, 39749646, 39752051, 39752504, 39753115, 39755471, 39756325, 39759325, 39759693, 39760333, 39763750, 39766170, 39766893, 39768434, 39768438, 39768860, 39773641, 39775304, 39777229, 39778412, 39778590, 39778999, 39782356, 39783223, 39785815, 39787559, 39786666, 39786984, 39787176, 39787559, 39788322, 39789920, 39790365, 39793044, 39793293, 39793513, 39793754, 39793912, 39796216, 39796550, 39797176, 39797659, 39798115, 39799752, 39801088, 39801399, 39802157, 39803508, 39803845, 39804214, 39806139, 39807912, 39808921, 39810378, 39848847, 39849644, 39850972, 39852118, 39852167, 39852219, 39852953, 39853958, 39854182, 39856413, 39857433, 39858144, 39858219, 39858750, 39858850, 39860769, 39861578, 39861680, 39864210, 39864412, 39865810, 39872686, 39873692, 39874931, 39877267, 39877730, 39878681, 39879710, 39882018, 39883747, 39886328, 39887313, 39887931, 39888383, 39889286, 39914981, 39902241, 39891607, 39890262, 39891607, 39902241, 39903685, 39914981, 39894148, 39894820, 39895344, 39895453, 39895744, 39895960, 39895994, 39896371, 39898221, 39900329, 39901289, 39902205, 39902241, 39914981, 39902372, 39902854, 39903685, 39903738, 39905441, 39906924, 39907468, 39907845, 39907876, 39908579, 39910119, 39911587, 39912330, 39942880, 39913616, 39914981, 39915594, 39916144, 39917509, 39918245, 39918500, 39919401, 39920644, 39922006, 39923404, 39925186, 39927657, 39928173, 39936284, 39928558, 39928604, 39928679, 39930195, 39930463, 39930809, 39930887, 39930919, 39933076, 39933833, 39934696, 39936246, 39936284, 39938005, 39938072, 39938703, 39940975, 39942122, 39942288, 39942397, 39942880, 39944496, 39947713, 39948044, 39950760, 39952902, 39954422, 39956455]"
39409650,[39409650]
39409653,[39409653]
39413972,[39413972]
39414532,[39414532]
39415234,[39415234]
39416543,[39416543]
39416602,[39416602]
39417503,[39417503]
39418283,[39418283]
39418386,[39418386]
39418412,[39418412]
39420453,[39420453]
39420769,[39420769]
39421090,[39421090]
39423949,[39423949]
39424688,[39424688]
39426631,[39426631]
39427876,[39427876]
39428409,[39428409]
39428609,[39428609]
39428880,[39428880]
39429370,[39429370]
39430095,[39430095]
39432876,[39432876]
39433451,[39433451]
39435320,[39435320]
39436358,[39436358]
39438908,[39438908]
39439655,[39439655]
39440179,[39440179]
39440808,[39440808]
39442273,[39442273]
39442429,[39442429]
39443679,[39443679]
39443965,[39443965]
39444282,[39444282]
39444500,[39444500]
39446537,[39446537]
39447041,[39447041]
39449424,[39449424]
39449748,[39449748]
39450669,[39450669]
39452494,[39452494]
39453271,[39453271]
39453660,[39453660]
39457875,[39457875]
39457974,[39457974]
39458264,[39458264]
39460148,[39460148]
39462087,"[39450669, 39462087]"
39462516,[39462516]
39465230,[39465230]
39465250,[39465250]
39465485,[39465485]
39465517,[39465517]
39466630,[39466630]
39467132,[39467132]
39467885,[39467885]
39470381,[39470381]
39471116,[39471116]
39471221,[39471221]
39471388,[39471388]
39471568,[39471568]
39472693,[]
39474467,[39474467]
39474909,"[39465230, 39474909]"
39476074,[39476074]
39476304,[39476304]
39478551,[39478551]
39479001,[39479001]
39479478,[39479478]
39480407,[39480407]
39481554,"[39453271, 39481554]"
39481670,"[39458264, 39481670]"
39483482,[39483482]
39486717,[39486717]
39487124,[39487124]
39487341,[39487341]
39488668,[39488668]
39488836,[39488836]
39489920,[39489920]
39491863,[39491863]
39493770,[]
39494925,[39494925]
39498345,[39498345]
39499207,[39499207]
39501061,[39501061]
39501073,[39501073]
39501281,[]
39501982,[39501982]
39502276,[39502276]
39504715,[39504715]
39504981,[39504981]
39508046,[39508046]
39508257,"[39418412, 39508257]"
39509379,[39509379]
39509983,[39509983]
39510147,[39510147]
39511477,[39511477]
39511530,[39511530]
39511676,[39511676]
39511714,[39511714]
39512332,[39512332]
39512896,[39512896]
39512912,[39512912]
39516007,[39516007]
39516927,[39516927]
39517145,[39517145]
39519894,[39519894]
39520776,[39520776]
39522249,[39522249]
39522348,[39522348]
39522734,[39522734]
39522798,[39522798]
39523403,[39523403]
39523495,[39523495]
39523813,[39523813]
39524164,[39524164]
39525243,[39525243]
39526057,[39526057]
39528134,[39528134]
39528726,[39528726]
39529775,[39529775]
39530113,[39530113]
39530203,[39530203]
39530487,[39530487]
39531536,[39531536]
39532367,[39532367]
39532650,[39532650]
39532754,[39532754]
39534574,[39534574]
39534937,[39534937]
39535800,[39535800]
39535969,[39535969]
39537448,[39537448]
39537543,[39537543]
39538425,[39538425]
39538670,[39538670]
39538800,[39538800]
39539252,[39539252]
39540738,[39540738]
39540886,[39540886]
39543291,[39543291]
39544286,[39544286]
39544498,[39544498]
39545676,[39545676]
39547109,[39547109]
39547940,[39547940]
39548088,[39548088]
39548410,[39548410]
39549194,[39549194]
39549486,[39549486]
39551064,[39551064]
39554539,[39554539]
39557188,[39557188]
39559281,[39559281]
39559318,[39559318]
39559411,[39559411]
39559966,[]
39560033,[39560033]
39560705,[39560705]
39560862,[39560862]
39560887,[39560887]
39561021,[39561021]
39561356,[39561356]
39562467,[39562467]
39562530,[39562530]
39562760,[39562760]
39562986,[39562986]
39563618,"[39508257, 39563618]"
39564632,[39564632]
39566732,[39566732]
39566766,[39566766]
39567597,[]
39568728,[39568728]
39570692,[39570692]
39571308,[39571308]
39572858,[39572858]
39573093,[39573093]
39575803,[39575803]
39576974,[39576974]
39577878,[39577878]
39578501,[39578501]
39581664,[39581664]
39581976,[39581976]
39582745,[39582745]
39583473,[39583473]
39584654,[39584654]
39585207,[39585207]
39586828,[39586828]
39587344,[39587344]
39589483,[39589483]
39589924,[39589924]
39590666,[39590666]
39591529,[39591529]
39592444,[39592444]
39592689,[39592689]
39593256,[39593256]
39593647,[39593647]
39597030,[39597030]
39597131,[39597131]
39598189,[39598189]
39598903,[39598903]
39599958,"[39466630, 39599958]"
39600810,[39600810]
39601538,[39601538]
39602417,[39602417]
39603087,[39603087]
39604590,[39604590]
39604600,[39604600]
39604745,[39604745]
39606048,[39606048]
39606464,[39606464]
39606885,[39606885]
39609336,[39609336]
39609997,[39609997]
39611484,[39611484]
39612443,[39612443]
39614433,[39614433]
39615715,[39615715]
39618673,"[39418412, 39618673]"
39618822,[39618822]
39619041,[39619041]
39620060,[39620060]
39620540,[39620540]
39622787,[39622787]
39623128,[39623128]
39624842,[39624842]
39625919,[39625919]
39626657,[39626657]
39627443,[39627443]
39628285,[39628285]
39628842,[39628842]
39629004,[39629004]
39629044,[39629044]
39629225,[39629225]
39630985,[39630985]
39631139,[39631139]
39631516,[39631516]
39633172,[39633172]
39635483,[39635483]
39635743,[39635743]
39636470,[39636470]
39637471,[39637471]
39637487,[39637487]
39638836,[39638836]
39639125,[39639125]
39640992,[39640992]
39641113,[39641113]
39642920,[39642920]
39643136,[39643136]
39643833,[39643833]
39643958,[39643958]
39643981,"[39618673, 39643981]"
39647105,[39647105]
39647331,[39647331]
39650498,[39650498]
39651796,[39651796]
39653718,[39653718]
39656455,[39656455]
39656657,[39656657]
39656899,[39656899]
39660592,[39660592]
39662615,[]
39662698,[39662698]
39662721,[]
39666956,[39666956]
39666993,[39666993]
39668053,[39668053]
39668962,[39668962]
39669167,[39669167]
39670102,[39670102]
39670922,[39670922]
39672450,[39672450]
39673087,[39673087]
39673589,[39673589]
39673754,[39673754]
39675054,[39675054]
39675249,[39675249]
39675807,[39675807]
39676767,[39676767]
39678532,[39678532]
39678555,"[39678532, 39678555]"
39678783,[39678783]
39679787,[39679787]
39680997,[39680997]
39681920,[39681920]
39683455,[39683455]
39684027,[39684027]
39686585,[39686585]
39687132,[39687132]
39688545,[39688545]
39690363,[39690363]
39690725,[39690725]
39690917,"[39686585, 39690917]"
39691735,[39691735]
39691808,[39691808]
39692387,[39692387]
39692801,[39692801]
39696139,[39696139]
39698398,[39698398]
39698546,[39698546]
39699333,[39699333]
39700256,[39700256]
39701358,[39701358]
39701931,[39701931]
39702479,[39702479]
39702568,[39702568]
39702604,[39702604]
39704914,[39704914]
39705788,[39705788]
39706004,[39706004]
39706330,[39706330]
39706968,[39706968]
39708591,[39708591]
39708957,[39708957]
39709089,[39709089]
39709912,[39709912]
39709981,[39709981]
39709991,[]
39710454,[39710454]
39710455,[39710455]
39711621,[39711621]
39711725,[39711725]
39712618,[39712618]
39713323,[39713323]
39714053,[39714053]
39717558,[39717558]
39718558,[39718558]
39720007,[39720007]
39720388,[39720388]
39723704,[39723704]
39724045,[39724045]
39725057,[39725057]
39725303,[39725303]
39728146,[39728146]
39728153,[39728153]
39729057,[39729057]
39730748,[39730748]
39730962,[39730962]
39731824,[39731824]
39732116,[39732116]
39733275,[39733275]
39735675,[39735675]
39735716,[39735716]
39737281,[39737281]
39737401,[39737401]
39740518,[39740518]
39742114,[39742114]
39742422,[39742422]
39742578,[39742578]
39742692,[39742692]
39742916,[39742916]
39743594,[39743594]
39744932,[39744932]
39745993,[39745993]
39746468,[39746468]
39746806,[39746806]
39747105,[39747105]
39749312,[39749312]
39749646,[39749646]
39752051,[39752051]
39752504,[39752504]
39753115,[39753115]
39755471,[39755471]
39756325,[39756325]
39756865,[]
39759325,[39759325]
39759693,[39759693]
39760333,[39760333]
39763750,[39763750]
39766170,[39766170]
39766893,[39766893]
39768434,[39768434]
39768438,[39768438]
39768860,[39768860]
39773641,[39773641]
39775304,[39775304]
39777229,[39777229]
39778412,[39778412]
39778590,[39778590]
39778999,[39778999]
39782356,[39782356]
39783223,[39783223]
39785815,"[39705788, 39785815]"
39786666,[39786666]
39786984,[39786984]
39787176,[39787176]
39787559,"[39705788, 39785815, 39787559]"
39788322,[39788322]
39789920,[39789920]
39790365,[39790365]
39793044,[39793044]
39793293,[39793293]
39793420,[]
39793513,[39793513]
39793754,[39793754]
39793912,[39793912]
39796216,[39796216]
39796550,[39796550]
39797176,[39797176]
39797659,[39797659]
39798115,[39798115]
39799752,[39799752]
39799755,[]
39801088,[39801088]
39801399,[39801399]
39802157,[39802157]
39803508,[39803508]
39803845,[39803845]
39804214,[39804214]
39806139,[39806139]
39807912,[39807912]
39808921,[39808921]
39810378,[39810378]
39848847,"[39435320, 39848847]"
39849644,[39849644]
39850972,[39850972]
39852118,[39852118]
39852167,[39852167]
39852219,[39852219]
39852953,[39852953]
39853958,"[39501982, 39853958]"
39854182,[39854182]
39856413,[39856413]
39857433,[39857433]
39858144,[39858144]
39858219,[39858219]
39858750,[39858750]
39858850,[39858850]
39860769,[39860769]
39861578,[39861578]
39861680,[39861680]
39864210,[39864210]
39864412,[39864412]
39865810,[39865810]
39872686,[39872686]
39873692,[39873692]
39874404,[]
39874931,[39874931]
39877267,[39877267]
39877730,[39877730]
39878681,[39878681]
39879710,[39879710]
39881962,[]
39882018,[39882018]
39883747,[39883747]
39886328,[39886328]
39887313,[39887313]
39887931,[39887931]
39888383,[39888383]
39889286,[39889286]
39890262,[39890262]
39891607,"[39889286, 39891607]"
39894148,[39894148]
39894820,"[39562986, 39894820]"
39895344,[39895344]
39895453,[39895453]
39895744,[39895744]
39895960,[39895960]
39895994,"[39647105, 39895994]"
39896371,[39896371]
39898221,[39898221]
39900329,[39900329]
39901289,[39901289]
39902205,[39902205]
39902241,"[39889286, 39891607, 39902241]"
39902372,[39902372]
39902854,[39902854]
39903685,"[39891607, 39903685]"
39903738,[39903738]
39905441,[39905441]
39906924,[39906924]
39907468,[39907468]
39907845,[39907845]
39907876,[39907876]
39908579,[39908579]
39910119,[39910119]
39911587,[39911587]
39912330,[39912330]
39913616,[39913616]
39914981,"[39889286, 39891607, 39902241, 39914981]"
39915594,[39915594]
39916144,[39916144]
39917509,[39917509]
39918245,[39918245]
39918500,[39918500]
39919401,[39919401]
39920644,[39920644]
39922006,[39922006]
39923404,[39923404]
39925186,[39925186]
39927657,[39927657]
39928173,[39928173]
39928558,[39928558]
39928604,[39928604]
39928679,[39928679]
39930195,[39930195]
39930463,[39930463]
39930809,[39930809]
39930887,[39930887]
39930919,[39930919]
39933076,[39933076]
39933833,[39933833]
39934696,[39934696]
39936246,[39936246]
39936284,"[39928173, 39936284]"
39938005,[39938005]
39938072,[39938072]
39938703,[39938703]
39940975,[39940975]
39942122,[39942122]
39942288,[39942288]
39942397,[39942397]
39942880,"[39912330, 39942880]"
39944496,[39944496]
39947713,[39947713]
39948044,[39948044]
39950760,[39950760]
39952902,[39952902]
39954422,[39954422]
39956455,[39956455]
